exposure	outcome	sequence_id	protein	gene	nsnp	method	b	se	pval	OR	lower_ci	upper_ci
3607_71_DKK3_DKK3	ieu-b-4957	3607_71	DKK3	DKK3	1	Wald ratio	-0.0850535306636389	0.189680800091888	0.653862031430575	0.918463117145303	0.633289320508968	1.33205230253732
3607_71_DKK3_DKK3	myeloma_meta-analysis	3607_71	DKK3	DKK3	1	Wald ratio	-0.152409638554217	0.113253012048193	0.178384871386725	0.858636478084597	0.687711718843219	1.07204309785158
17231_1_LCP1_L_plastin	myeloma_meta-analysis	17231_1	L_plastin	LCP1	1	Wald ratio	0.0723077742846486	0.107316033462994	0.500448956634964	1.07498614624717	0.871071120773652	1.32663704152766
12764_3_ELMO1_ELMO1	ieu-b-4957	12764_3	ELMO1	ELMO1	1	Wald ratio	1.09916991600782	0.688451940220507	0.110358933213877	3.00167334852821	0.778648241200147	11.5713905387845
12764_3_ELMO1_ELMO1	myeloma_meta-analysis	12764_3	ELMO1	ELMO1	1	Wald ratio	0.404174573055028	0.398481973434535	0.310446438696634	1.49806544599367	0.68601890393686	3.271338541258
16300_4_TREM2_TREM2	myeloma_meta-analysis	16300_4	TREM2	TREM2	1	Wald ratio	0.249183290470564	0.134079377215542	0.0631014634886219	1.28297716900909	0.986479939378797	1.6685898521516
15539_15_SLITRK1_SLIK1	ieu-b-4957	15539_15	SLIK1	SLITRK1	1	Wald ratio	-0.207185955204492	0.936600571828976	0.824928472096648	0.812868478808271	0.129649182041791	5.09648540341032
12656_1_KLC1_KLC1	ieu-b-4957	12656_1	KLC1	KLC1	1	Wald ratio	-0.70694788341437	0.690678612948674	0.306045279531046	0.493147045136786	0.12736758987502	1.90938690420206
12656_1_KLC1_KLC1	myeloma_meta-analysis	12656_1	KLC1	KLC1	1	Wald ratio	-0.343115124153499	0.410835214446953	0.403624905908326	0.709556519764252	0.317158971169013	1.58743879412971
4568_17_SLITRK5_SLIK5	ieu-b-4957	4568_17	SLIK5	SLITRK5	1	Wald ratio	0.247831274023404	0.463630121458787	0.592964359164045	1.28124373485506	0.516394761651456	3.17893524491897
4568_17_SLITRK5_SLIK5	myeloma_meta-analysis	4568_17	SLIK5	SLITRK5	1	Wald ratio	0.591881918819188	0.291512915129151	0.0423179537292028	1.8073865716706	1.020728517469	3.20030856740947
13536_56_POLI_POLI	ieu-b-4957	13536_56	POLI	POLI	1	Wald ratio	0.182577181397129	0.664554505029717	0.783518915044641	1.20030678873351	0.326296223726417	4.41542464275572
13536_56_POLI_POLI	myeloma_meta-analysis	13536_56	POLI	POLI	1	Wald ratio	-0.762882748319642	0.452949962658701	0.0921326074637779	0.466320203747004	0.1919223002364	1.13303421308935
13519_112_ARHGEF25_ARHGP	ieu-b-4957	13519_112	ARHGP	ARHGEF25	1	Wald ratio	-0.361153501126513	0.556080494468581	0.516039392727043	0.696872019616349	0.234319134465163	2.07251794793724
4455_89_MFGE8_MFGM	ieu-b-4957	4455_89	MFGM	MFGE8	1	Wald ratio	-0.245047965658494	0.24904180740531	0.325133623167215	0.782666996203656	0.480383801474981	1.27516295317539
14009_65_TNFAIP3_TNFAIP3	ieu-b-4957	14009_65	TNFAIP3	TNFAIP3	1	Wald ratio	0.630345796459834	0.39885499337752	0.114017951230407	1.87825996262636	0.859495241476622	4.10457244782913
14009_65_TNFAIP3_TNFAIP3	myeloma_meta-analysis	14009_65	TNFAIP3	TNFAIP3	1	Wald ratio	0.440130260521042	0.291583166332665	0.131183779829868	1.55290948813623	0.876890856353427	2.75008897728953
10672_75_SFTPB_SP_B	ieu-b-4957	10672_75	SP_B	SFTPB	1	Wald ratio	0.0714372334249951	0.146283585932708	0.625303673600325	1.07405073409962	0.806316773059312	1.43068458695585
10672_75_SFTPB_SP_B	myeloma_meta-analysis	10672_75	SP_B	SFTPB	1	Wald ratio	-0.0404755881608905	0.0903111560839868	0.654023821102078	0.960332607710377	0.804539307594691	1.14629416950305
4435_66_ENPP7_ENPP7	ieu-b-4957	4435_66	ENPP7	ENPP7	1	Wald ratio	0.0938489304478498	0.0657363942542547	0.153391015826815	1.09839379952339	0.965610821451317	1.24943601710894
17325_10_GUK1_KGUA	ieu-b-4957	17325_10	KGUA	GUK1	1	Wald ratio	0.553210601141123	0.417451802961657	0.185102067666094	1.73882674470347	0.767209837676247	3.94092763102963
2190_55_F11_Coagulation_Factor_XI	ieu-b-4957	2190_55	Coagulation_Factor_XI	F11	1	Wald ratio	0.0571175292543695	0.176803682339684	0.746652665533665	1.05878024073549	0.748699417222693	1.49728391980098
5581_28_FGL1_FGL1	ieu-b-4957	5581_28	FGL1	FGL1	1	Wald ratio	0.0960880264295909	0.118929187800667	0.419123291198821	1.10085596414905	0.87195873219306	1.38984083656634
9017_58_LCT_LPH	ieu-b-4957	9017_58	LPH	LCT	1	Wald ratio	0.0462181044853197	0.0617739400956922	0.454350831497781	1.04730280748868	0.927874476161069	1.18210296624569
16070_7_WIF1_WIF_1	ieu-b-4957	16070_7	WIF_1	WIF1	1	Wald ratio	0.28341052425676	0.996808043004511	0.776166650749919	1.32765008252128	0.188184344631709	9.36663857489537
16070_7_WIF1_WIF_1	myeloma_meta-analysis	16070_7	WIF_1	WIF1	1	Wald ratio	0.839041095890411	0.613013698630137	0.171088353433688	2.31414686757378	0.695958147453659	7.69482438605708
2789_26_MMP7_MMP_7	ieu-b-4957	2789_26	MMP_7	MMP7	1	Wald ratio	-0.0997857815221369	0.210673159168977	0.63574802547304	0.905031271693141	0.59887332931207	1.36770425840033
13473_55_ITPKA_IP3KA	ieu-b-4957	13473_55	IP3KA	ITPKA	1	Wald ratio	-0.487647369797344	0.847022024384711	0.564804574464196	0.614069374276033	0.11673947485973	3.23010872609155
3195_50_GNLY_Granulysin	ieu-b-4957	3195_50	Granulysin	GNLY	1	Wald ratio	0.125211619659038	0.0850205284065535	0.140825957913421	1.13338827493072	0.959417819961666	1.33890465136634
8097_77_LIPN_LIPN	ieu-b-4957	8097_77	LIPN	LIPN	1	Wald ratio	-0.0501496322676824	0.0812952656923796	0.5373121855686	0.951087100533234	0.81099908506436	1.11537323464296
8097_77_LIPN_LIPN	myeloma_meta-analysis	8097_77	LIPN	LIPN	1	Wald ratio	-0.098816263510036	0.0506948018528049	0.0512669398013555	0.905909141298996	0.820223778666626	1.0005456969599
12594_5_GCA_GRAN	ieu-b-4957	12594_5	GRAN	GCA	1	Wald ratio	-0.126344338054555	0.193597741650231	0.514006018763989	0.881311325502171	0.603025429387446	1.28802139114991
12594_5_GCA_GRAN	myeloma_meta-analysis	12594_5	GRAN	GCA	1	Wald ratio	0.105105105105105	0.122892122892123	0.392405478614262	1.11082735784642	0.873049122803929	1.41336539572605
5128_53_SLAMF6_SLAF6	ieu-b-4957	5128_53	SLAF6	SLAMF6	1	Wald ratio	0.528443567700501	0.337083633486555	0.116952854930344	1.6962900922476	0.876130388385516	3.28421444479249
5128_53_SLAMF6_SLAF6	myeloma_meta-analysis	5128_53	SLAF6	SLAMF6	1	Wald ratio	0.0654425612052731	0.207627118644068	0.752615314631515	1.06763141209077	0.710698783149164	1.60382550119506
8004_15_GAPDHS_G3PT	myeloma_meta-analysis	8004_15	G3PT	GAPDHS	1	Wald ratio	2.8698224852071	1.62468300929839	0.0773305794451001	17.6338876460722	0.730112816946702	425.898554711988
4469_78_CHST15_ST4S6	ieu-b-4957	4469_78	ST4S6	CHST15	1	Wald ratio	0.0253540275078631	0.650523849329603	0.968910491569452	1.02567817454309	0.286598580304595	3.67069409979617
10977_55_UCMA_UCMA	ieu-b-4957	10977_55	UCMA	UCMA	1	Wald ratio	-0.372477377230337	0.205809087891865	0.0703237251182861	0.689025239040839	0.460306277918262	1.03139106027919
10977_55_UCMA_UCMA	myeloma_meta-analysis	10977_55	UCMA	UCMA	1	Wald ratio	-0.291298865069357	0.162421185372005	0.0728964836446601	0.747292305073983	0.543544125307278	1.02741573907562
8469_41_IGFBP2_IGFBP_2	ieu-b-4957	8469_41	IGFBP_2	IGFBP2	1	Wald ratio	2.47977727529195	1.18773257437071	0.0368136605390793	11.9386050993768	1.16395237034607	122.453714902861
13122_19_FLRT2_FLRT2	ieu-b-4957	13122_19	FLRT2	FLRT2	1	Wald ratio	0.0967077040700724	0.235104586914728	0.680823918759031	1.10153835138364	0.694823594649962	1.74632345376853
13122_19_FLRT2_FLRT2	myeloma_meta-analysis	13122_19	FLRT2	FLRT2	1	Wald ratio	0.0843108504398827	0.150293255131965	0.574814164356031	1.08796703628204	0.810370337008866	1.4606559716948
16060_99_NID2_NID2	ieu-b-4957	16060_99	NID2	NID2	1	Wald ratio	0.154531987853644	0.118246449358219	0.191259019203793	1.16711161085579	0.925675948794034	1.47151874688869
11377_19_ADH7_ADH7	ieu-b-4957	11377_19	ADH7	ADH7	1	Wald ratio	-0.117185569136518	0.230577088028343	0.611293952871675	0.889420128923145	0.566025209695901	1.39758468736519
11377_19_ADH7_ADH7	myeloma_meta-analysis	11377_19	ADH7	ADH7	1	Wald ratio	0.204583038034491	0.1268603827073	0.106817755733915	1.22701334039163	0.956893372653261	1.57338506099633
3175_51_ADAMTS13_ATS13	ieu-b-4957	3175_51	ATS13	ADAMTS13	1	Wald ratio	0.0861550882930362	0.115501425171379	0.455714355598712	1.08997535761522	0.869160300680771	1.36688972020223
3175_51_ADAMTS13_ATS13	myeloma_meta-analysis	3175_51	ATS13	ADAMTS13	1	Wald ratio	0.152082623992736	0.076608784473953	0.047123871959721	1.16425642797284	1.00193126892601	1.35288025447999
5349_69_DLL1_DLL1	ieu-b-4957	5349_69	DLL1	DLL1	1	Wald ratio	-0.00759915400629498	0.595937546447773	0.989825975255756	0.99242964656501	0.308622403324386	3.19133216763245
5349_69_DLL1_DLL1	myeloma_meta-analysis	5349_69	DLL1	DLL1	1	Wald ratio	-0.578840284842319	0.362156663275687	0.109972978251134	0.560548065848104	0.275637868657901	1.13995270554071
13931_22_PSMD9_PSMD9	ieu-b-4957	13931_22	PSMD9	PSMD9	1	Wald ratio	-0.142040933651548	0.499079580782721	0.775946182088453	0.867585742306593	0.326202504184885	2.30747774954868
13931_22_PSMD9_PSMD9	myeloma_meta-analysis	13931_22	PSMD9	PSMD9	1	Wald ratio	0.797101449275362	0.300937766410912	0.00807959959415217	2.21909942524334	1.23030662521531	4.0025812737971
4982_54_PI3_Elafin	ieu-b-4957	4982_54	Elafin	PI3	1	Wald ratio	-0.069924917593555	0.222853690840865	0.75369533903007	0.93246382890589	0.602469551609752	1.44320785987379
4982_54_PI3_Elafin	myeloma_meta-analysis	4982_54	Elafin	PI3	1	Wald ratio	0.0863394441159077	0.133353045535186	0.517340672965222	1.09017631944286	0.83942971776193	1.41582360300834
4964_67_ERAP1_ARTS1	ieu-b-4957	4964_67	ARTS1	ERAP1	1	Wald ratio	0.0756824565233301	0.0623484555955959	0.224800208308231	1.07862001102251	0.954544976500481	1.21882274467935
4541_49_CDON_CDON	ieu-b-4957	4541_49	CDON	CDON	1	Wald ratio	0.123542007638244	0.156991419830572	0.431320049257189	1.13149753508288	0.83180172718762	1.53917289427538
4541_49_CDON_CDON	myeloma_meta-analysis	4541_49	CDON	CDON	1	Wald ratio	0.099233198015336	0.085099984964667	0.243583016315645	1.10432379565136	0.934669047247337	1.30477311646666
14067_6_PKP2_PKP2	ieu-b-4957	14067_6	PKP2	PKP2	1	Wald ratio	-0.594809988431905	0.734858782587277	0.418273138243303	0.55166737909342	0.130663076722074	2.32917289865401
12438_127_MPG_3MG	myeloma_meta-analysis	12438_127	3MG	MPG	1	Wald ratio	-0.776156583629893	0.440925266903915	0.0783585544564165	0.460171246567299	0.19390826224959	1.09205030105802
16763_11_LECT2_LECT2	ieu-b-4957	16763_11	LECT2	LECT2	1	Wald ratio	0.0065651852424543	0.0988966162877866	0.947071848501293	1.00658678331032	0.829218006886216	1.22189453668492
12356_65_SRI_Sorcin	ieu-b-4957	12356_65	Sorcin	SRI	1	Wald ratio	-0.478558688074887	0.532468928710961	0.368783598314035	0.619675894720854	0.218231732347792	1.75958926947489
3336_50_TFPI_TFPI	ieu-b-4957	3336_50	TFPI	TFPI	1	Wald ratio	0.0862016104704887	0.720053546839258	0.904708477344012	1.09002606682177	0.265775492075695	4.47052817801777
3336_50_TFPI_TFPI	myeloma_meta-analysis	3336_50	TFPI	TFPI	1	Wald ratio	0.948717948717949	0.612820512820513	0.121594092556691	2.58239677103221	0.776925933833028	8.58353775132292
8024_64_TPST2_TPST2	ieu-b-4957	8024_64	TPST2	TPST2	1	Wald ratio	-0.293937292781462	0.392250250582965	0.453639262327298	0.745323227124426	0.345505131352397	1.60781031157705
9545_156_GZMK_Granzyme_K	ieu-b-4957	9545_156	Granzyme_K	GZMK	1	Wald ratio	-0.654279446377716	0.407765424225713	0.108593177695226	0.519816483325722	0.233750802454194	1.15597111753262
9545_156_GZMK_Granzyme_K	myeloma_meta-analysis	9545_156	Granzyme_K	GZMK	1	Wald ratio	-0.503135888501742	0.247386759581882	0.0419714804172887	0.604631626325593	0.372315398952201	0.981907824876367
12334_25_SHMT1_cSHMT	ieu-b-4957	12334_25	cSHMT	SHMT1	1	Wald ratio	0.125400136627189	0.0904084977772894	0.165429789036041	1.13360195799286	0.949518258788521	1.3533740791934
12334_25_SHMT1_cSHMT	myeloma_meta-analysis	12334_25	cSHMT	SHMT1	1	Wald ratio	0.0934438583270535	0.0557648831951771	0.093801736856442	1.09794896091949	0.984269721046707	1.22475770107224
3143_3_CD4_sCD4	ieu-b-4957	3143_3	sCD4	CD4	1	Wald ratio	-0.340082100012323	1.21401259255581	0.779377293557659	0.711711888809087	0.0659046168555424	7.68586233924216
3143_3_CD4_sCD4	myeloma_meta-analysis	3143_3	sCD4	CD4	1	Wald ratio	-0.0840197693574959	0.734761120263592	0.908960525866981	0.919413079709598	0.217805772519006	3.8810744149002
19448_104_UPP1_UPP1	ieu-b-4957	19448_104	UPP1	UPP1	1	Wald ratio	-0.791729763416904	0.633050117632451	0.211058951679968	0.45306042973751	0.131006545159889	1.56682059467655
16057_6_IGF2R_IGF_II_receptor	ieu-b-4957	16057_6	IGF_II_receptor	IGF2R	1	Wald ratio	-0.0103491284410045	0.145109916966475	0.943143685949465	0.989704239526091	0.744706896378592	1.31530201546295
16057_6_IGF2R_IGF_II_receptor	myeloma_meta-analysis	16057_6	IGF_II_receptor	IGF2R	1	Wald ratio	0.10230179028133	0.0920716112531969	0.266520525805011	1.10771771973127	0.924817768620445	1.32678954518469
10851_77_EBI3_IL27B	ieu-b-4957	10851_77	IL27B	EBI3	1	Wald ratio	-0.005205317944578	0.0570121989430025	0.927252766042143	0.994808206246793	0.889630360442548	1.11242085614486
11516_7_FABP1_FABPL	ieu-b-4957	11516_7	FABPL	FABP1	1	Wald ratio	-0.634063073351248	0.571004977821638	0.266812256143151	0.530432231668396	0.173213068947814	1.62434829024063
11516_7_FABP1_FABPL	myeloma_meta-analysis	11516_7	FABPL	FABP1	1	Wald ratio	-0.193607305936073	0.330593607305936	0.558120581551738	0.823981413354181	0.431032935098688	1.5751589130833
7206_20_FBP1_F16P1	ieu-b-4957	7206_20	F16P1	FBP1	1	Wald ratio	0.210916205368364	0.614431227569883	0.731394860585084	1.23480888037087	0.370326955263915	4.11731565679885
7206_20_FBP1_F16P1	myeloma_meta-analysis	7206_20	F16P1	FBP1	1	Wald ratio	-0.0971922246220302	0.407127429805616	0.811317441508734	0.907381568289184	0.408541414865601	2.01531908519433
9359_9_DLK2_EGFL9	ieu-b-4957	9359_9	EGFL9	DLK2	1	Wald ratio	0.149270383270201	0.35922705673846	0.677752400937469	1.16098685819809	0.574178676536103	2.3475105224043
8932_1_ENTPD6_ENTP6	ieu-b-4957	8932_1	ENTP6	ENTPD6	1	Wald ratio	0.849709789412686	0.481263299266657	0.0774660121782042	2.33896796015454	0.91067765830628	6.00736283440211
8932_1_ENTPD6_ENTP6	myeloma_meta-analysis	8932_1	ENTP6	ENTPD6	1	Wald ratio	0.55061439438268	0.325043885313049	0.090271098486141	1.73431824598691	0.91716157669886	3.27953095155743
10042_8_SGK3_SGK3	myeloma_meta-analysis	10042_8	SGK3	SGK3	1	Wald ratio	1.37965804471723	1.00745287154757	0.170858123826904	3.97354262125766	0.551590374414105	28.6245766701824
8397_147_QSOX2_QSOX2	ieu-b-4957	8397_147	QSOX2	QSOX2	1	Wald ratio	-0.357991747677119	0.172826181439767	0.0383216494783128	0.699078844007062	0.498211265851735	0.980931712378597
9350_3_FSTL4_FSTL4	ieu-b-4957	9350_3	FSTL4	FSTL4	1	Wald ratio	-0.765278125143617	0.986694635659082	0.437986537805746	0.465204527903889	0.0672593248229317	3.21762452049615
9350_3_FSTL4_FSTL4	myeloma_meta-analysis	9350_3	FSTL4	FSTL4	1	Wald ratio	1.07089947089947	0.642328042328042	0.0954714990271739	2.91800297869264	0.828562098445216	10.2765277335723
8255_34_MRVI1_MRVI1	ieu-b-4957	8255_34	MRVI1	MRVI1	1	Wald ratio	-0.0263683892165538	0.569146805367179	0.963047483691181	0.973976221174117	0.319213178657989	2.97177479764703
12731_12_PLEKHA7_PKHA7	ieu-b-4957	12731_12	PKHA7	PLEKHA7	1	Wald ratio	-0.427835529619133	0.142359229078239	0.00265298561388837	0.651918627286775	0.493190574584057	0.86173158714946
12731_12_PLEKHA7_PKHA7	myeloma_meta-analysis	12731_12	PKHA7	PLEKHA7	1	Wald ratio	-0.28951367781155	0.0949848024316109	0.00230369927398173	0.748627553254269	0.62145990053125	0.901817177604512
12395_86_DARS2_SYDM	ieu-b-4957	12395_86	SYDM	DARS2	1	Wald ratio	-0.0533415949546819	0.66825831379745	0.936378969705298	0.948056105980476	0.255859224513966	3.51290981122239
12395_86_DARS2_SYDM	myeloma_meta-analysis	12395_86	SYDM	DARS2	1	Wald ratio	0.329962073324905	0.430678466076696	0.443590140467876	1.3909153746679	0.597998089301012	3.23520361369199
3894_15_NAGK_NAGK	ieu-b-4957	3894_15	NAGK	NAGK	1	Wald ratio	-0.283578180823501	0.355610524604046	0.42519533357177	0.753084243092198	0.375095428626715	1.51197757666662
3894_15_NAGK_NAGK	myeloma_meta-analysis	3894_15	NAGK	NAGK	1	Wald ratio	-0.147780373831776	0.216705607476636	0.495276447922434	0.862620548184665	0.564100210832541	1.31911705732602
19173_5_ZFAND1_ZFAN1	ieu-b-4957	19173_5	ZFAN1	ZFAND1	1	Wald ratio	-1.66136327539531	0.74920092683588	0.0265880119189501	0.189879944916525	0.0437266688438622	0.824540136140814
13682_47_CSF1R_M_CSF_R	myeloma_meta-analysis	13682_47	M_CSF_R	CSF1R	1	Wald ratio	0.199112627986348	0.188122866894198	0.289864918055908	1.220319400277	0.843995436723692	1.76444015440803
2888_49_C7_C7	ieu-b-4957	2888_49	C7	C7	1	Wald ratio	-0.165290452614851	0.136165259869555	0.224787473333543	0.847647466906295	0.6490961891344	1.10693336392996
5066_134_CD300C_CLM6	ieu-b-4957	5066_134	CLM6	CD300C	1	Wald ratio	-0.270703792642276	0.218989534181481	0.216403015936922	0.762842422481253	0.496623403457182	1.17177031425834
7179_69_NFASC_NFASC	ieu-b-4957	7179_69	NFASC	NFASC	1	Wald ratio	-0.296918314335615	0.176760544365991	0.0930006925855079	0.743104710884822	0.525518974766639	1.05077958713941
13450_49_USP8_UBP8	ieu-b-4957	13450_49	UBP8	USP8	1	Wald ratio	0.809567103069203	0.752205822003658	0.281812142631776	2.24693508480664	0.514398867292839	9.81479080991221
7227_75_COCH_COCH	ieu-b-4957	7227_75	COCH	COCH	1	Wald ratio	0.364555791491847	0.221686860528385	0.100080645918869	1.43987426167162	0.932440016368077	2.22345443463463
7227_75_COCH_COCH	myeloma_meta-analysis	7227_75	COCH	COCH	1	Wald ratio	0.0949988581868006	0.13701758392327	0.488100388972551	1.09965759952182	0.840670403289147	1.43843155588074
11656_110_EVL_EVL	ieu-b-4957	11656_110	EVL	EVL	1	Wald ratio	0.140007818097201	0.244046310504517	0.566175127616633	1.15028279184475	0.71296499831748	1.85584215822185
13621_31_AP2A2_AP2A2	ieu-b-4957	13621_31	AP2A2	AP2A2	1	Wald ratio	0.217045844224289	0.980936901210819	0.824887020632124	1.24240105774496	0.181665084509142	8.49673668694501
13621_31_AP2A2_AP2A2	myeloma_meta-analysis	13621_31	AP2A2	AP2A2	1	Wald ratio	0.248788368336026	0.596122778675283	0.676426682496266	1.28247059296258	0.398673585695201	4.12550738455804
9282_12_CRISP2_CRIS2	ieu-b-4957	9282_12	CRIS2	CRISP2	1	Wald ratio	-0.00395510077470642	0.102601574648	0.969250642735494	0.996052710335061	0.814603174244188	1.2179193908572
9282_12_CRISP2_CRIS2	myeloma_meta-analysis	9282_12	CRIS2	CRISP2	1	Wald ratio	-0.034885780060209	0.0626881530015938	0.577871025022887	0.965715713949051	0.854059376627764	1.09196955819454
15391_114_GAS6_GAS_6	ieu-b-4957	15391_114	GAS_6	GAS6	1	Wald ratio	0.408374545183752	0.237224292980237	0.0851655397247247	1.5043705103929	0.944986091999529	2.39488247678986
15391_114_GAS6_GAS_6	myeloma_meta-analysis	15391_114	GAS_6	GAS6	1	Wald ratio	0.149615384615385	0.143846153846154	0.298290214226543	1.16138746932763	0.876057915257858	1.53964804200669
11287_14_CYB5A_Cytochrome_b5	ieu-b-4957	11287_14	Cytochrome_b5	CYB5A	1	Wald ratio	0.462957270032691	0.743726134115358	0.533623969690639	1.58876545306976	0.369817383669546	6.82546515207482
14048_7_IL1RAP_IL_1_R_AcP	ieu-b-4957	14048_7	IL_1_R_AcP	IL1RAP	1	Wald ratio	-0.112427560256629	0.0569590199016685	0.0484008008080947	0.893662081415657	0.799261390814965	0.999212429047575
14048_7_IL1RAP_IL_1_R_AcP	myeloma_meta-analysis	14048_7	IL_1_R_AcP	IL1RAP	1	Wald ratio	-0.0428369795342272	0.0355681016231475	0.228448502986634	0.95806756195727	0.893552258471687	1.02724093031189
2968_61_TNFSF15_TNFSF15	ieu-b-4957	2968_61	TNFSF15	TNFSF15	1	Wald ratio	-0.541643115149427	1.14659501981409	0.636646515256156	0.581791516121379	0.0614845500773304	5.50514507799274
2968_61_TNFSF15_TNFSF15	myeloma_meta-analysis	2968_61	TNFSF15	TNFSF15	1	Wald ratio	-0.763231197771588	0.767409470752089	0.319952570771171	0.466157743033894	0.10358593090586	2.09780459074063
3050_7_VWF_vWF	myeloma_meta-analysis	3050_7	vWF	VWF	1	Wald ratio	0.065296442687747	0.12798418972332	0.609917323215934	1.06747542276831	0.830645168106132	1.37182977999192
11510_31_APOL1_Apo_L1	ieu-b-4957	11510_31	Apo_L1	APOL1	1	Wald ratio	0.0847442327616716	0.177918975845189	0.633854961945517	1.08843864414813	0.767991234051615	1.54259401611269
11510_31_APOL1_Apo_L1	myeloma_meta-analysis	11510_31	Apo_L1	APOL1	1	Wald ratio	0.169178276940574	0.110321296559568	0.125151437574034	1.18433125905798	0.954038297398344	1.47021407317383
6448_36_SEMA3C_Sema_E	ieu-b-4957	6448_36	Sema_E	SEMA3C	1	Wald ratio	-0.953833484082021	0.549675594846657	0.0826936645354134	0.385261295965235	0.131178321318001	1.13148472001711
16302_11_BPIFA2_SPLC2	ieu-b-4957	16302_11	SPLC2	BPIFA2	1	Wald ratio	-0.319262611928264	0.754222231567914	0.672076064172568	0.726684688179028	0.165706324682286	3.18678624395501
14006_36_GNMT_GNMT	ieu-b-4957	14006_36	GNMT	GNMT	1	Wald ratio	-0.177254786664505	0.267391527143998	0.507392342150371	0.837566356596555	0.495919244080498	1.41457991412117
9964_10_MYZAP_MYZAP	ieu-b-4957	9964_10	MYZAP	MYZAP	1	Wald ratio	0.606391060789022	0.878822973519212	0.490191891029444	1.8338013646326	0.327554126008126	10.2664786608274
13423_94_FAM213A_CJ058	ieu-b-4957	13423_94	CJ058	FAM213A	1	Wald ratio	0.765572400329452	0.6323271355169	0.226001951967529	2.150224811861	0.622638749146967	7.42560071610858
